item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q3660567,Q3660567$4BE17A24-5C44-44CF-B339-078E9BFBE68D,P569,1975-09-22,Q1985727,1972-09-22,https://musicbrainz.org/artist/2d301d94-309e-407a-80de-e995b83df715,statement
Q367215,Q367215$337F6ED2-807D-4D2D-9870-374F18354FDA,P569,1942-05-10,Q1985727,1942-03-10,https://musicbrainz.org/artist/80ae5ce0-24af-4449-b94a-23b33a0119c7,statement
Q367427,Q367427$C7BCA96C-83B0-45CE-9C07-2F3FD44BAF7A,P569,1877-02-03,Q1985727,1877-02-02,https://musicbrainz.org/artist/11704c7d-269b-4968-a510-8226ff09b9b8,statement
Q3697540,Q3697540$F7169E42-2A30-4188-AEBF-D0674A9300F6,P569,1928-07-18,Q1985727,1928-05-10,https://musicbrainz.org/artist/0beac0eb-1d9f-4dc2-bc7d-4df0879ab7f2,statement
Q3700427,Q3700427$92A0E0FE-2666-48DE-97D4-DF7469104E78,P569,1968,Q1985727,1965,https://musicbrainz.org/artist/3e6027d5-8479-4826-a963-1f4a5a3e6b33,statement
Q3707709,Q3707709$c3f25ca2-53fd-4277-b8d0-ab9f33096e27,P569,1982,Q1985727,2010,https://musicbrainz.org/artist/8c483312-f8d7-4f1c-8932-fc357b7657b5,statement
Q3707709,Q3707709$c3f25ca2-53fd-4277-b8d0-ab9f33096e27,P569,1982,Q1985727,2010,https://musicbrainz.org/artist/8c483312-f8d7-4f1c-8932-fc357b7657b5,statement
Q3713166,Q3713166$CA77944B-1B17-4897-8258-D463EF333761,P569,1971-03-21,Q1985727,1971-03-22,https://musicbrainz.org/artist/91c3c45c-8173-45d4-bdd6-9764a5d49677,statement
Q3713544,Q3713544$0E5D9B81-849B-4D6A-B2BF-0BB993AAF62B,P569,1975-05-15,Q1985727,1975-05-14,https://musicbrainz.org/artist/106fde96-f03e-4dc7-b435-486ef6aa776f,statement
Q3718967,Q3718967$1691FB7F-01E9-4415-8524-DF75824E782F,P569,1957,Q1985727,1959,https://musicbrainz.org/artist/bdd19aca-b647-41d0-be9d-6644f4212154,statement
Q3720986,Q3720986$5039CED3-A612-4AB9-9A58-70EF3FF6CA2A,P569,1972-10-01,Q1985727,1973-10-01,https://musicbrainz.org/artist/e8c569e7-c79e-4e12-873f-f628a3027a64,statement
Q3721484,Q3721484$D933A3EE-C4A4-443D-8D97-11ABE2FC2EFE,P569,1974-02-22,Q1985727,1970-02-22,https://musicbrainz.org/artist/479c97bc-b61e-4a0c-b501-bd292cea46f9,statement
Q3723012,Q3723012$C2AD0E1E-B5AB-40BB-AAC0-0310739D5170,P569,1949-09-03,Q1985727,1946-09-03,https://musicbrainz.org/artist/ad6a5739-14c6-4189-b3dd-2f005d8e736f,statement
Q3723269,Q3723269$9183B1A5-A1A5-40EE-B23B-5F94A362A50E,P569,1968,Q1985727,1970,https://musicbrainz.org/artist/e07f9ddc-bae7-4af8-ad72-37b31cccdd80,statement
Q3723852,Q3723852$26E122A5-1390-409E-A497-F9B689C30FC5,P569,1960-12-27,Q1985727,1971-11-19,https://musicbrainz.org/artist/3c2b75dd-3f24-47df-9949-bc428644ab5c,statement
Q3723852,Q3723852$26E122A5-1390-409E-A497-F9B689C30FC5,P569,1960-12-27,Q1985727,1971-11-19,https://musicbrainz.org/artist/3c2b75dd-3f24-47df-9949-bc428644ab5c,statement
Q3723852,Q3723852$26E122A5-1390-409E-A497-F9B689C30FC5,P569,1960-12-27,Q1985727,1971-11-19,https://musicbrainz.org/artist/3c2b75dd-3f24-47df-9949-bc428644ab5c,statement
Q3725558,q3725558$9B3FC876-488A-45FB-911D-3352C3F17F80,P569,1950-11-18,Q1985727,1949-11-18,https://musicbrainz.org/artist/e5cdfc27-64da-44f9-ac76-c4c14a30b6bc,statement
Q3737749,Q3737749$80760B6B-EA54-4712-8140-461D1FC605AB,P569,1960,Q1985727,1955,https://musicbrainz.org/artist/8e714e4f-0cda-4a8f-aad7-ba1de39f7b90,statement
Q3737856,Q3737856$BE140DDB-0466-45EE-A5EA-C659A0A0D2AB,P569,1949-12-27,Q1985727,1949-11-27,https://musicbrainz.org/artist/3c684b32-422e-415b-833c-39c9f8d28e3a,statement
Q3740389,Q3740389$45DDD0F2-F11D-46BD-BFBC-B4A79B7D01EB,P569,1953-02-17,Q1985727,1953-02-18,https://musicbrainz.org/artist/15096a1a-01fd-476f-9954-be75faff3b6d,statement
Q3741897,Q3741897$7559496E-6982-409A-9EEF-586B320FEDC4,P569,1959-09-17,Q1985727,1959-06-16,https://musicbrainz.org/artist/dd798ffc-0aba-4522-905f-2789fcfaee1e,statement
Q3742948,Q3742948$8E56BA58-D76A-4142-A3EA-D56DF29B947E,P569,1965-12-18,Q1985727,1966-12-18,https://musicbrainz.org/artist/6b35eca1-5ba2-4971-9f5a-e84a416dad2d,statement
Q3751603,Q3751603$a49513a9-47b7-50c5-37db-1ec217ad799a,P569,2000,Q1985727,1956,https://musicbrainz.org/artist/2afb3b6a-32ae-466e-8b13-8489e80126ac,statement
Q3751832,Q3751832$CEE48AF0-1E00-4ACA-9F2B-23F3CC5560E6,P569,1977,Q1985727,2007,https://musicbrainz.org/artist/0ff0b55a-6083-4c63-b526-660f6115944b,statement
Q3754808,Q3754808$3635C699-C993-4A04-B2A3-B26D1EE66B57,P569,1920-01-01,Q1985727,1920-03-23,https://musicbrainz.org/artist/3e12f2ba-23b1-4d03-8015-20b9428ab9ab,statement
Q3759219,Q3759219$CF9136C5-418C-4CFE-9ED5-9D475FC67740,P569,1918-01-14,Q1985727,1918-01-17,https://musicbrainz.org/artist/c7f67d50-605a-4e54-8732-a7a3222c8c7b,statement
Q3761073,Q3761073$8613BF23-F6FB-48A3-A1E0-3CA2169BF6C4,P569,1931-08-14,Q1985727,1931-08-18,https://musicbrainz.org/artist/6e1bc449-5fa0-46e9-bc4b-c41e69ee9def,statement
Q3761927,Q3761927$C1ACE20B-DE2A-4C93-A77A-852DDEF0B98D,P569,1914-02-08,Q1985727,1914-02-18,https://musicbrainz.org/artist/bd51951f-300a-4f30-9e11-a11d254735a8,statement
Q3762802,Q3762802$24D27D64-1586-4D0C-B91C-33DAF8E4CCE3,P569,1930-03-04,Q1985727,1930-03-03,https://musicbrainz.org/artist/aa522dca-8735-4049-817f-2dc363e7d758,statement
Q3763059,Q3763059$D1623D5B-642B-4EFC-B119-E06AFA10A55F,P569,1955-10-22,Q1985727,1953-03-06,https://musicbrainz.org/artist/a5c20ede-7da4-4931-84b6-8dea0ea2d7de,statement
Q3763059,Q3763059$D1623D5B-642B-4EFC-B119-E06AFA10A55F,P569,1955-10-22,Q1985727,1953-03-06,https://musicbrainz.org/artist/a5c20ede-7da4-4931-84b6-8dea0ea2d7de,statement
Q3763501,Q3763501$70D816B6-6A0B-4DE2-9BA0-C0BF71F4EC25,P569,1968-05-18,Q1985727,1968-05-16,https://musicbrainz.org/artist/2909b6f2-9453-4742-8b36-e0166c7c912e,statement
Q3763581,Q3763581$0FE1986D-D070-4072-8F66-9BCA4E6163E6,P569,1947-05-12,Q1985727,1947-05-31,https://musicbrainz.org/artist/06cdf6cc-0bff-426f-97a3-4c80498a3c83,statement
Q3763633,Q3763633$CBABCA16-E2C7-4070-822A-FE8D9B92170F,P569,1938-10-08,Q1985727,1938-10-06,https://musicbrainz.org/artist/f7da5415-9b04-4c9c-9177-1cbf44a904f5,statement
Q3764275,q3764275$b63d0463-4dfb-12d0-2a80-1d450a3f229b,P569,1886-10-28,Q1985727,1890-10-28,https://musicbrainz.org/artist/c3090c5f-09be-46c0-b42d-38fbaf94858b,statement
Q3764578,Q3764578$0410E403-1CE8-413F-B9E8-E6BC6C0B0F06,P569,1928-12-21,Q1985727,1968-04-26,https://musicbrainz.org/artist/1c0d2828-b437-423b-8d77-d35b26a777fe,statement
Q3765266,Q3765266$F0503B86-210C-4EEB-96DE-DFAAB375AEEE,P569,1928-03-25,Q1985727,1928-05-25,https://musicbrainz.org/artist/07805412-2f3d-41c4-ba66-3dd38cfbb211,statement
Q3765309,Q3765309$90bd391d-d896-487a-8f3f-ca63eaaa8d02,P569,1933-05-03,Q1985727,1935-05-03,https://musicbrainz.org/artist/ab8bbcb9-658d-4023-90eb-4a22f02494e6,statement
Q3769090,Q3769090$93415845-0375-4682-9BE6-6C6449D2B923,P569,1961-00-00,Q1985727,1960-10-25,https://musicbrainz.org/artist/e6d86b72-c8d1-4f00-b561-c952fd5aaf87,statement
Q3769461,Q3769461$F69C4D30-F416-41A7-B717-90B0551BCE71,P569,1942-11-13,Q1985727,1944-11-13,https://musicbrainz.org/artist/46cbe9cf-ce2b-4da3-9b31-ae9c894f0991,statement
Q3769461,Q3769461$F69C4D30-F416-41A7-B717-90B0551BCE71,P569,1942-11-13,Q1985727,1944-11-13,https://musicbrainz.org/artist/46cbe9cf-ce2b-4da3-9b31-ae9c894f0991,statement
Q3769793,Q3769793$993E737A-678C-4A5C-883F-1D24A352A677,P569,1971-01-01,Q1985727,1971-11-19,https://musicbrainz.org/artist/5657009b-e274-41f5-8011-4c58e39376f2,statement
Q3770400,Q3770400$1AF274BC-7218-485E-93B2-DFA4CCF81DB1,P569,1882,Q1985727,1883,https://musicbrainz.org/artist/1a34509c-5f96-4dbb-aaae-cc049baef001,statement
Q3775754,Q3775754$484ABCAF-AC34-401C-8009-139A5D67DFAF,P569,1901,Q1985727,1985,https://musicbrainz.org/artist/431ec5b1-5891-47ce-86a6-55974510a8c7,statement
Q3804671,Q3804671$4C8C1BAA-C6FA-4BC2-A3D1-BD7F3CB97885,P569,1953-03-13,Q1985727,1953-03-18,https://musicbrainz.org/artist/b9ff0426-3ccf-4eb2-b754-b6bbeb4d01a2,statement
Q3827803,Q3827803$6443D924-181D-4FF0-BCEA-06F1694F22F7,P569,1958-11-28,Q1985727,1957-11-28,https://musicbrainz.org/artist/9471699f-d506-4436-affa-363614a22b70,statement
Q3829232,Q3829232$7599A52B-27FC-4FAA-A1CE-3ADB311FB851,P569,1963-07-23,Q1985727,1966-07-23,https://musicbrainz.org/artist/40a1f62c-7831-4699-b477-7427159a721e,statement
Q3833104,Q3833104$C012DED0-FCDD-4879-B7E6-A55B0B962DC4,P569,1934-12-31,Q1985727,1934-12-30,https://musicbrainz.org/artist/ef56f521-0185-4025-91c2-2051c4635822,statement
Q3836517,Q3836517$AA378EE8-3DA8-48D0-8D3E-A999122C3434,P569,1951-01-01,Q1985727,1950-01-05,https://musicbrainz.org/artist/fbedfb8c-0716-488e-aa9c-fc4bdd498d0f,statement
Q3837550,Q3837550$D643B9F5-0131-4DC6-8F4C-F2310032C362,P569,1971,Q1985727,1972,https://musicbrainz.org/artist/b5c55594-8b2c-4941-b020-cee2f00081f7,statement
Q3838503,Q3838503$d7d10e7f-4b32-488c-adc6-29034c60875b,P569,1936-01-30,Q1985727,1926-01-30,https://musicbrainz.org/artist/334b24ee-78cc-4f07-a05a-7068c7ba9b02,statement
Q3838556,Q3838556$550C26D3-9CF3-447F-9052-DB8280FD7DA8,P569,1971-01-01,Q1985727,1971-01-12,https://musicbrainz.org/artist/4c45efe7-9813-4488-b991-4cca18a14598,statement
Q3838706,Q3838706$1730057E-6466-4FFC-8D85-F94A649F43A6,P569,1945-01-01,Q1985727,1945-09-05,https://musicbrainz.org/artist/4d514f05-c166-4a71-b8d1-25a8ea63f1a0,statement
Q3838729,Q3838729$CD9008DE-4C03-4CCC-AB8D-9944167AD242,P569,1922-01-25,Q1985727,1923-01-25,https://musicbrainz.org/artist/308dbc9e-ba27-4603-b734-7c6c2f514e6e,statement
Q3839286,Q3839286$0D238EE9-9398-43BC-A5D5-A0947E6D4602,P569,1905-11-25,Q1985727,1906-11-25,https://musicbrainz.org/artist/57b75357-4801-41f1-b358-f08b4a461f13,statement
Q3839503,Q3839503$F4A6749B-8B87-44B0-B0A4-D40ADC9C0FA1,P569,1900-01-01,Q1985727,1900-12-31,https://musicbrainz.org/artist/892aa8cd-c88c-4d8f-8139-763fb8e85d9e,statement
Q3843037,Q3843037$725C11A8-5361-4AD3-9F3E-15EBC7183D6D,P569,1967-09-21,Q1985727,1962-09-21,https://musicbrainz.org/artist/f5542cb4-20e6-442e-aa80-7af3d05d3d96,statement
Q3847288,Q3847288$91F8DC34-61D0-458E-934D-01A474B9EF92,P569,1972-07-04,Q1985727,1978-07-04,https://musicbrainz.org/artist/5518506b-6ff6-4781-bc21-8605f17d82c5,statement
Q3847706,Q3847706$7EB326B9-FB8D-4AA8-ADE5-32F43A3167EE,P569,1971-04-07,Q1985727,1976-04-07,https://musicbrainz.org/artist/7783d442-0c88-4652-b626-db12534df6a3,statement
Q3848218,Q3848218$AA557C59-A213-4D36-857C-A53D6FBF5025,P569,1909-01-01,Q1985727,1909-04-03,https://musicbrainz.org/artist/051af896-14f8-4607-a141-93b8085cc17b,statement
Q3848465,Q3848465$F58946EE-0538-43DF-BF96-9D7129FB6691,P569,1882-01-19,Q1985727,1882-01-29,https://musicbrainz.org/artist/77188938-f34e-4321-a2ff-dcc5d66388d4,statement
Q3849097,Q3849097$1278E450-9859-4B1E-9B40-E8E6C7216550,P569,1945-04-03,Q1985727,1945-04-06,https://musicbrainz.org/artist/7ef5d8f2-225b-40e2-964b-4e0d5281c37e,statement
Q3852500,q3852500$879dfa12-4cdc-b3c9-f93a-280a1ab0b3fa,P569,1935-01-01,Q1985727,1935-03-13,https://musicbrainz.org/artist/737cb906-ac51-41db-a8ff-c8e43ac14b13,statement
Q3852502,Q3852502$0CBF3290-BEF5-4AFA-A446-AC2CB84D6A4B,P569,1945-04-30,Q1985727,1943-04-30,https://musicbrainz.org/artist/b0c5f707-b3d2-4d27-8695-bd360f7e5afa,statement
Q3880631,Q3880631$595A2B56-6419-4072-8F92-C02AD8B2A22A,P569,1981-01-01,Q1985727,1981-03-28,https://musicbrainz.org/artist/f56c10c9-8b60-42a0-8498-5e795b7bb210,statement
Q3880940,Q3880940$4b41cc77-4708-3d6e-c657-989034ecea39,P569,1893-01-16,Q1985727,1895-01-16,https://musicbrainz.org/artist/09db5b36-ddd0-4e03-bcd8-95317bc58368,statement
Q3893826,q3893826$5BE64EF4-647E-45ED-9BBB-B2735FBACF6D,P569,1968-01-01,Q1985727,1968-03-29,https://musicbrainz.org/artist/51431f95-eb92-4b2c-a09f-ee4f73d094fb,statement
Q3899397,Q3899397$A1CA133B-0649-48D9-8DFC-AA9A1A641046,P569,1936-01-06,Q1985727,1936-01-05,https://musicbrainz.org/artist/3a20d828-2541-43e2-bb6a-fd0849730493,statement
Q3903191,Q3903191$A5A9D318-A8C4-44AF-B437-97B7143FBB7D,P569,1914-01-01,Q1985727,1914-04-23,https://musicbrainz.org/artist/7fce6ff3-b9fc-4e5d-aecb-60300ddf2cc0,statement
Q3903345,Q3903345$FFB47242-6A43-4561-86AD-248831A34EB5,P569,1931-00-00,Q1985727,1931-03-18,https://musicbrainz.org/artist/c1dbbccf-2bc2-40e6-b458-3694583e8875,statement
Q3903716,Q3903716$8A6219A3-446E-4567-8D12-CAB654B7EC67,P569,1965-08-00,Q1985727,1965-08-28,https://musicbrainz.org/artist/91f0b4ea-4c7f-4aae-b5ee-a64c76351958,statement
Q3905277,Q3905277$05EA0CF6-AD7F-47F7-8DC1-23607C5DB2BD,P569,1946-01-26,Q1985727,1946-01-29,https://musicbrainz.org/artist/70ced036-5713-407b-8ddd-f5d6c899e152,statement
Q3934553,Q3934553$D4A3F308-693B-4014-A82B-315C07A742E8,P569,1960-01-01,Q1985727,1960-10-22,https://musicbrainz.org/artist/db1cd444-6e97-4939-b48d-00d23c91b981,statement
Q3934599,Q3934599$C91193DA-B0A5-4AB6-8CEC-80832F450D65,P569,1939-01-01,Q1985727,1939-10-14,https://musicbrainz.org/artist/296651f8-d76f-4767-b6cd-da80d3ba543b,statement
Q3939019,Q3939019$76DE6290-1CA4-4C6B-A05B-58BC6E56E74E,P569,1968-02-06,Q1985727,1968-02-02,https://musicbrainz.org/artist/4382e71d-203b-4406-9a1c-2f692d11bfea,statement
Q3942932,Q3942932$07ECB86F-ABEE-4C4F-916E-D784902DE2A4,P569,1961-04-15,Q1985727,1968-04-15,https://musicbrainz.org/artist/e737bb9c-882f-4f82-9368-a0c2bb57cfec,statement
Q3946523,Q3946523$CDB00D0D-5C41-497C-9BB9-A9EC73F3455B,P569,1954-09-01,Q1985727,1950-09-05,https://musicbrainz.org/artist/6fbb6aaf-e2ca-40e0-8ae0-27b2b71adab3,statement
Q3951043,Q3951043$7EED2D9D-63EC-45AB-A8C1-2EC73EDFE0BD,P569,1970-03-24,Q1985727,1970-04-24,https://musicbrainz.org/artist/3c2cb487-edc3-413e-abe3-f9d9c476f1a4,statement
Q3961159,Q3961159$7F5D5898-BD17-477A-A6DE-E4DB0F0169B8,P569,1987-00-00,Q1985727,1987-01-12,https://musicbrainz.org/artist/b8d908ea-1884-4bc3-8909-336126f68d40,statement
Q3972603,Q3972603$597A5F3B-FC7C-4E5B-8B28-4F4AA3F86E6A,P569,1949,Q1985727,1969,https://musicbrainz.org/artist/a705e6e9-2647-4c9d-bcbe-8560644447e9,statement
Q39864864,Q39864864$dfc9bd3d-4212-2bc2-4f50-1a608754781c,P569,1967-11-25,Q1985727,1967-11-15,https://musicbrainz.org/artist/806ea17e-a35f-4a71-8744-e6c30841dbed,statement
Q3991985,q3991985$FFB84757-676A-4B35-B77B-62815119EA8D,P569,1957-08-13,Q1985727,1960-08-13,https://musicbrainz.org/artist/5e365426-39db-42f1-a2fe-49245cb44949,statement
Q4000601,Q4000601$E6273C41-4DC7-4471-AF9B-802728C29A9E,P569,1920-07-16,Q1985727,1920-12-12,https://musicbrainz.org/artist/2e22c430-b90f-4f3e-adb5-4d92d5142826,statement
Q4001135,Q4001135$3176F141-F125-4430-ADC8-C89CDDDCFE66,P569,1978-01-01,Q1985727,1978-04-18,https://musicbrainz.org/artist/dc3c676b-684d-4db0-9b66-7a5af2f4d86a,statement
Q4001135,Q4001135$3176F141-F125-4430-ADC8-C89CDDDCFE66,P569,1978-01-01,Q1985727,1978-04-18,https://musicbrainz.org/artist/dc3c676b-684d-4db0-9b66-7a5af2f4d86a,statement
Q4002841,Q4002841$B7C243A5-B590-44BF-B9EF-6FA36A0302C6,P569,1928-01-01,Q1985727,1929-03-19,https://musicbrainz.org/artist/994b8e2c-cfc9-46e3-ac5e-c89d5bf8d7b6,statement
Q4013926,Q4013926$D7ACC664-D0D0-4042-88FB-208F140B80C4,P569,1910-04-14,Q1985727,1910-04-10,https://musicbrainz.org/artist/5509c84b-b9ed-48c3-939d-5ad73ecb4202,statement
Q4015378,Q4015378$648D68B1-3E0C-4573-8643-AF95254533C2,P569,1936-04-23,Q1985727,1936-10-14,https://musicbrainz.org/artist/1ff63be9-7cb5-4e1b-be47-932fc3e45f2a,statement
Q43301894,Q43301894$F35477EA-9678-412E-9D15-694242DDF921,P569,1928,Q1985727,1929,https://musicbrainz.org/artist/44c930a8-b50c-470f-9342-3967bd178fda,statement
Q434479,Q434479$79c5b8f6-457b-5e62-53f5-7791f649d2fd,P569,1936-07-09,Q1985727,1936-07-11,https://musicbrainz.org/artist/14fcebc2-67e7-4662-9701-cf0967ddd679,statement
Q4416580,Q4416580$9B29ACFF-8318-451C-A3C5-A6E15E2646AB,P569,1877-02-07,Q1985727,1877-11-07,https://musicbrainz.org/artist/248bcb26-ca74-4e4e-ae71-789e513ad0f0,statement
Q447545,Q447545$E56C1215-BA11-480F-ACDF-61E5F2922694,P569,1894-03-24,Q1985727,1894-03-21,https://musicbrainz.org/artist/548d1861-6494-4307-8cca-4e7a3ed5d2b7,statement
Q453574,Q453574$52D4C608-1E2A-420B-8D7F-A08F6E138E64,P569,1964,Q1985727,1984,https://musicbrainz.org/artist/50bb4028-fb86-4caf-b97e-08530437620f,statement
Q456826,Q456826$4107C976-C4FB-4EB8-8956-213B4C14F69E,P569,1927-04-17,Q1985727,1932-04-17,https://musicbrainz.org/artist/9b2e2e4a-6bd4-4e39-8563-ff206512121d,statement
Q456827,Q456827$e972dce6-407c-2446-4dc5-8dcfd50ba7eb,P569,1888-01-02,Q1985727,1888-12-27,https://musicbrainz.org/artist/1ded2722-6e36-4278-a654-911f8d031bed,statement
Q458891,Q458891$6D1CFDBC-7547-4407-87C4-8A0D3D92CD6C,P569,1946-08-29,Q1985727,1946-08-28,https://musicbrainz.org/artist/c84ee121-b41b-4b1b-b77c-ea68f0e58716,statement
Q465428,q465428$0a3b15ff-415b-91ad-5b7f-c06c80034359,P569,1955-00-00,Q1985727,1955-04-26,https://musicbrainz.org/artist/50f37a54-dc1f-431f-bb2c-54e95ba0eca7,statement
Q469656,Q469656$E1278F19-92D1-47EA-A69E-B919B72790F3,P569,1982-12-19,Q1985727,1982-04-19,https://musicbrainz.org/artist/0acc9c88-f062-4f07-b1d7-4633a69add57,statement
Q470143,Q470143$A596C9FF-55C4-4D0D-9BC5-021AD2C28D96,P569,1958-05-27,Q1985727,1958-07-25,https://musicbrainz.org/artist/5e84f5df-c098-413d-90da-631c3f086c62,statement
Q47536159,Q47536159$cb04a01d-4161-b639-70d1-aba1f3c1db59,P569,1991,Q1985727,2011,https://musicbrainz.org/artist/e6e6d9dc-2a7f-4c41-9463-913f6f2493e1,statement
Q47536159,Q47536159$cb04a01d-4161-b639-70d1-aba1f3c1db59,P569,1991,Q1985727,2011,https://musicbrainz.org/artist/e6e6d9dc-2a7f-4c41-9463-913f6f2493e1,statement
Q478401,Q478401$6C9A813B-3F79-4FAC-B4B6-9DC4982F8047,P569,1926-05-26,Q1985727,1926-05-20,https://musicbrainz.org/artist/c8ab0960-a254-40be-b612-854ded80c713,statement
Q482750,Q482750$FC762176-15B9-49E4-A05B-494DB0D0D9C7,P569,1945-01-01,Q1985727,1945-06-23,https://musicbrainz.org/artist/ad7754e9-6f28-4091-bb18-6339cff74fb9,statement
Q4955903,Q4955903$45781DDF-8175-4F1D-8198-27453E5BDB43,P569,2000,Q1985727,1959,https://musicbrainz.org/artist/cefcc114-5325-4f62-aebb-a81d23fd94d4,statement
Q4977224,Q4977224$2FE008C1-C154-41A8-B094-B22CA5D24B9B,P569,1886-00-00,Q1985727,1886-05-12,https://musicbrainz.org/artist/b13bc5cb-2b34-42dc-b069-69d2d5673709,statement
Q503355,Q503355$F3093EA7-3408-42ED-AC31-07C072B77E77,P569,1912-08-09,Q1985727,1912-07-27,https://musicbrainz.org/artist/92131d53-a4a7-4513-a879-c067643f0747,statement
Q50529029,Q50529029$9B6A68F2-EA0C-49BA-89FB-8E26A18D661A,P569,1994-02-21,Q1985727,1994-02-22,https://musicbrainz.org/artist/aec5ce2b-bc3f-408c-a0a9-8556a9a60f25,statement
Q505806,Q505806$15148F69-820B-4EFD-A218-A2E51D47032F,P569,1904-07-16,Q1985727,1904-07-06,https://musicbrainz.org/artist/be0525e6-bf79-4a77-9ef3-0273ec2cc29e,statement
Q5219261,Q5219261$DEA21450-B208-4FC9-BDC7-EF11A0FEA0A4,P569,1974-01-01,Q1985727,1974-01-11,https://musicbrainz.org/artist/4a85bdb5-ffdf-43ad-b57d-ad32ff054755,statement
Q53009,q53009$C1F9240B-BBD8-4FA3-8630-2F35AB7C4331,P569,1941-03-16,Q1985727,1941-03-14,https://musicbrainz.org/artist/5799333b-13fc-41e3-b330-3d82a6844283,statement
Q53039,Q53039$5B6DF96D-C461-4D8E-B96C-6E70A59AC36E,P569,1928-08-14,Q1985727,1926-08-14,https://musicbrainz.org/artist/e1104ed2-9000-483b-888b-7b61cd9c9dc2,statement
Q5381520,Q5381520$A5623A87-B362-4C4B-A56B-84FC00FAAA4B,P569,1957-01-13,Q1985727,1957-01-12,https://musicbrainz.org/artist/3d9dc8a4-3285-4bda-a7bc-dc3548adaf05,statement
Q54932661,Q54932661$CB433F35-DFD0-4616-A001-080AD1923837,P569,1979-01-01,Q1985727,1979-04-24,https://musicbrainz.org/artist/ac3be8cd-b34e-4fbf-b683-18c08ccb6cd7,statement
Q55349910,Q55349910$93bf1029-43ba-eb9b-be73-298cabb30535,P569,1933,Q1985727,1934,https://musicbrainz.org/artist/2b0c9fa2-def0-4b75-895e-6a7de5962a56,statement
Q555642,Q555642$FDA418B9-4E26-488C-83A0-8D1F393259E9,P569,1924-02-06,Q1985727,1924-02-16,https://musicbrainz.org/artist/a4df453f-3fb5-44b2-b868-03dc2b841aa1,statement
Q557785,Q557785$E00B30FE-7891-4557-8DE5-36994A04F18C,P569,1928-06-21,Q1985727,1928-06-20,https://musicbrainz.org/artist/a078d870-9d40-4073-b959-a53bdc28f5ca,statement
Q559343,q559343$DFAFA9BA-0BE8-4059-B3AE-60FA7E596125,P569,1977-07-04,Q1985727,1977-04-04,https://musicbrainz.org/artist/dad904da-8bd7-46b2-b202-f9a9ecd6bbab,statement
Q564878,Q564878$90654F93-E1C4-4424-931E-C5C9A37AD56B,P569,1946-03-14,Q1985727,1947-03-14,https://musicbrainz.org/artist/843a468c-5d7b-4e0d-a8c6-4b48cca7dd7b,statement
Q56702130,Q56702130$ebcc78a3-458d-df74-8626-7d999bb7510c,P569,1990-00-00,Q1985727,1990-06-27,https://musicbrainz.org/artist/207f2381-4ee0-4ce2-9f25-8ccc508af87c,statement
Q58769437,Q58769437$f17f36a4-4eb8-c09a-3ec2-625bc996ccb9,P569,1985-00-00,Q1985727,1985-02-06,https://musicbrainz.org/artist/841df3a8-82d7-450e-a181-84d0b715f10b,statement
Q59313339,Q59313339$33072C88-3F77-4B6F-9C4B-B85899CA8837,P569,1989-12-11,Q1985727,1989-12-07,https://musicbrainz.org/artist/c3af9b3f-aecf-4570-a7a8-b952e75f2f7c,statement
Q60306,q60306$BD941BDD-D3C9-4B22-AD0A-268CCCC21D70,P569,1942-04-06,Q1985727,1944-04-06,https://musicbrainz.org/artist/5a1eec3f-90b9-482e-bd45-4486d73c941b,statement
Q6077542,Q6077542$81EC662B-1511-421E-BF1B-2D2898AB35BF,P569,1959-00-00,Q1985727,1958-04-01,https://musicbrainz.org/artist/bf8a597e-4377-4de2-bc3f-e1b8f64a25ab,statement
Q61481724,Q61481724$B1425BEA-7909-4546-ABE5-28D6462970A2,P569,1942-01-01,Q1985727,1942-02-22,https://musicbrainz.org/artist/1773366d-5ab1-4c0e-bd1d-a9ab8f83b232,statement
Q6161016,Q6161016$2FE92D98-F267-42AF-B2CA-BCA4613BB187,P569,1897-08-16,Q1985727,1895-08-16,https://musicbrainz.org/artist/dc2f4876-8776-4c38-9bdf-5c181f9acfa5,statement
Q62019509,Q62019509$D603B9CD-5B45-4B37-982A-CCF0EB559801,P569,1994-08-22,Q1985727,1993-08-22,https://musicbrainz.org/artist/c8dd3b3d-dcf8-44d1-8c5d-1456c78f6b1c,statement
Q63307974,Q63307974$9ff65769-4ae7-9fa3-810d-f8806439dbe2,P569,1930-00-00,Q1985727,1930-11-18,https://musicbrainz.org/artist/e7c5507b-89e1-4609-aa06-1813c46fd96e,statement
Q64031789,Q64031789$0AFB9A23-0869-4010-8965-6F826D30EB54,P569,1939-03-09,Q1985727,1982-09-05,https://musicbrainz.org/artist/7cb0626d-e2b6-48bf-bd9c-53d769171445,statement
Q64358824,Q64358824$42991844-4b45-399b-cc0d-249e51987f97,P569,1928-01-01,Q1985727,1934-01-01,https://musicbrainz.org/artist/bdceee80-db74-44da-81a2-06627973c8c9,statement
Q6519941,Q6519941$11EC2498-5F5A-44EC-A9E0-5CD764345F48,P569,1943-05-15,Q1985727,1943-03-15,https://musicbrainz.org/artist/dc528311-d8fd-4855-b895-8681b0f34cd7,statement
Q65953073,Q65953073$46E9E79A-6A00-4D2C-896C-6F9C6FFD66A6,P569,1988-00-00,Q1985727,1987-09-24,https://musicbrainz.org/artist/af6dda25-c0ee-4f21-a8c1-1b361b72f55f,statement
