item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q596961,Q596961$2E7DE261-41D5-9793-7008-A11922805E33,P569,1837-12-24T00:00:00Z,,1836,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q6209452,Q6209452$2FE1E77B-7490-4EE8-BF30-CDD2E02872FB,P569,1948-08-12T00:00:00Z,,1947,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q76882,Q76882$937CE87A-48DF-A020-E5E3-8FD4CE78ED11,P569,1808-10-23T00:00:00Z,,1809,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3402687,,P569,,,1889,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2289164,Q2289164$0D978893-6A3E-445E-B0BC-B9FBA2620079,P569,1886-11-18T00:00:00Z,,1888,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2289164,Q2289164$AEF421B3-7AA8-4279-AAFD-FC66F2491797,P569,1886-01-01T00:00:00Z,,1888,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q6682,Q6682$966AF7BF-B033-4C25-877E-3981377BF9D5,P569,1833-01-06T00:00:00Z,,1832,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q18150137,Q18150137$77FE1FCC-492A-D039-36D7-93AB4490FE80,P569,1875-01-31T00:00:00Z,,1876,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2980574,,P569,,,1872,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q6233387,Q6233387$AA853E9A-733A-4DA3-83C7-57FAA765A552,P569,1895-04-07T00:00:00Z,,1898,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q4795053,Q4795053$9E4CA99D-9D84-401F-8AD7-5D8026516D63,P569,1874-01-01T00:00:00Z,,1879,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2117132,,P569,,,1881,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q19755324,Q19755324$CB250FE1-2A7D-4FC5-AC36-C5AE12AC0C32,P569,1930-01-01T00:00:00Z,,1929,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q19755324,Q19755324$D92E7615-5BC0-4AEF-8E60-FCE2A57538AF,P569,1930-01-20T00:00:00Z,,1929,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q926308,Q926308$A7937B5B-1E4C-4E1D-AB87-3C74D2660DA2,P569,1890-10-04T00:00:00Z,,1891,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2089948,,P569,,,1888,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2089948,,P569,,,1888,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2089948,Q2089948$CEDEDBDE-E45E-48B2-BBF7-4319727CFA48,P569,1886-01-01T00:00:00Z,,1888,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q541831,Q541831$9E77497A-7A57-4B19-9951-1C5CEE06974D,P569,1939-12-23T00:00:00Z,,1940,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q438129,Q438129$9C67D259-447A-9DA6-8695-E281AFA1E6A5,P569,1878-08-09T00:00:00Z,,1879,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q381277,Q381277$3276FF59-2C66-462D-9AF4-C6C9FD7F21CD,P569,1911-12-26T00:00:00Z,,1912,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q458721,Q458721$0262E586-5478-4B0A-A640-D1F298A77626,P569,1904-01-01T00:00:00Z,,1906,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3553651,Q3553651$BDD6D3D1-F337-477F-B8B0-5C67E6832945,P569,1887-03-16T00:00:00Z,,1890,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q151836,,P569,,,1928,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1147721,Q1147721$EEC55E95-F7DB-4D4B-AD2A-42F34B89FF88,P569,1904-01-01T00:00:00Z,,1903,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q338350,Q338350$85815062-0A57-4CDE-A561-2F0EC6EAE221,P569,1903-01-10T00:00:00Z,,1902,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q698256,Q698256$4674B4EA-69E9-4ED4-A210-87919216C5E7,P569,1932-12-24T00:00:00Z,,1933,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q723892,Q723892$31C6C885-4ACF-713D-5138-18D181B7372C,P569,1926-04-19T00:00:00Z,,1928,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q449536,Q449536$13DE3EF3-81C4-4B4C-8060-3BCFFBDEFCDB,P569,1918-03-12T00:00:00Z,,1920,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q449536,,P569,,,1920,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q15505168,Q15505168$030ACB45-5E5B-4CFE-812F-84DB08BC3F4E,P569,1942-08-16T00:00:00Z,,1943,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q15505168,Q15505168$0313E9C5-827F-4C08-9360-5C5F846D7A0A,P569,1942-01-01T00:00:00Z,,1943,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3571991,Q3571991$FA10F456-8B77-4BF4-AF45-824A4A440642,P569,1893-01-01T00:00:00Z,,1889,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q321657,Q321657$24B0CF29-4031-187E-DC3C-00B3A4B1290C,P569,1903-03-05T00:00:00Z,,1902,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q18345966,Q18345966$409262D9-3DB8-48A0-8BB6-3FFA725D83F3,P569,1913-01-01T00:00:00Z,,1910,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q780102,Q780102$BD15A97E-329C-4A72-91E2-B3A9867D8EB4,P569,1884-11-18T00:00:00Z,,1882,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q18507746,Q18507746$9B7CD69E-E4CC-4A7A-BCDB-8BD398EE4831,P569,1826-11-30T00:00:00Z,,1827,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q7350504,Q7350504$AE5EC3F4-5AAA-4891-9A05-61478544FFEE,P569,1814-02-27T00:00:00Z,,1811,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q130777,,P569,,,1878,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1346343,Q1346343$575F7C8C-27A6-41A6-99E7-2E82968F75B2,P569,1878-11-14T00:00:00Z,,1883,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2660929,,P569,,,1887,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3503137,Q3503137$C0505005-8C30-46DA-9147-361174EA4C95,P569,1886-03-04T00:00:00Z,,1885,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q5353252,Q5353252$8DAD995B-A5B6-4D70-8480-768F4BD09960,P569,1936-10-01T00:00:00Z,,1938,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q724692,Q724692$D11DB656-9311-4E32-A259-38DE309E2C55,P569,1887-02-19T00:00:00Z,,1885,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2576565,Q2576565$4E65B6C5-F9A2-4E1E-B91F-3C9D1A6AE645,P569,1889-05-29T00:00:00Z,,1890,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q622814,Q622814$DB02E4B7-D5CE-4D16-90BB-051FE1A2278F,P569,1926-04-09T00:00:00Z,,1925,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q194363,Q194363$51348413-A380-4D1C-897F-DD8B9B46951C,P569,1889-03-12T00:00:00Z,,1890,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q194363,Q194363$E2D1251B-3245-4705-A1F3-4E8A460ED146,P569,1889-12-17T00:00:00Z,,1890,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q381950,Q381950$969A5B0E-82C5-4BBB-A844-8E197ECE6829,P569,1884-01-18T00:00:00Z,,1886,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q381950,Q381950$AD17D12A-E201-431C-9B9D-A90EA6C002C2,P569,1888-01-30T00:00:00Z,,1886,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q2898425,Q2898425$D619A9CC-416C-D828-20B1-82E532331643,P569,1914-09-07T00:00:00Z,,1916,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q17399229,Q17399229$58DF2575-8200-42AB-A68F-4D47E697D86C,P569,1941-03-31T00:00:00Z,,1942,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q17399227,Q17399227$AF9CDE16-492B-06C4-7DCD-49897F4A0D70,P569,1941-01-01T00:00:00Z,,1942,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q5446755,Q5446755$718A7F7F-4E57-46BF-BA3A-91E7F21D0695,P569,1895-01-24T00:00:00Z,,1896,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3161887,Q3161887$D5631C0E-E966-4DF9-97DD-28CAA9F58D20,P569,1874-04-19T00:00:00Z,,1878,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q921345,Q921345$B27419E7-B689-4984-AC9B-5983107A4F24,P569,1895-04-20T00:00:00Z,,1894,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q248707,Q248707$741E2394-79FB-4035-9C79-E07CEA0076EA,P569,1858-10-10T00:00:00Z,,1859,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q705062,Q705062$3F4630E6-4955-4175-853F-A8B3D798F593,P569,1890-04-03T00:00:00Z,,1892,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q705062,Q705062$3F4630E6-4955-4175-853F-A8B3D798F593,P569,1890-04-03T00:00:00Z,,1892,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1965085,,P569,,,1913,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q585067,Q585067$72F7323D-DDEB-4FB2-A106-722B645DDA02,P569,1864-03-29T00:00:00Z,,1862,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q585067,Q585067$EC63FCF0-1658-4169-8BC7-BC5A83654ADC,P569,1861-03-29T00:00:00Z,,1862,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q629513,Q629513$F4AB4A11-75A0-4F9F-AADF-EB958830F82C,P569,1880-10-17T00:00:00Z,,1882,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q435149,Q435149$99C7CC85-C41E-409A-85E3-88761EBEBD2F,P569,1902-09-16T00:00:00Z,,1904,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q435149,Q435149$D2508F1A-EF12-432A-A1ED-02693CCFD0F5,P569,1902-12-16T00:00:00Z,,1904,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q632656,Q632656$3E511362-E9C8-4F95-8064-7B7B07FF14F6,P569,1904-01-01T00:00:00Z,,1907,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q3260874,Q3260874$7A07A171-F82C-47CF-AD94-95A601B76BB3,P569,1810-10-03T00:00:00Z,,1811,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q1246260,Q1246260$5071168A-8D3C-4C63-9273-CA109CA84CE7,P569,1934-10-18T00:00:00Z,,1932,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q9028100,Q9028100$ED9D979F-9251-4A62-8B0A-6B3635CD8657,P569,1891-12-04T00:00:00Z,,1896,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q6142414,Q6142414$1EC8FD52-474E-4208-A63E-8A593C275CA4,P569,1911-01-01T00:00:00Z,,1912,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q602999,Q602999$B86E7109-71BF-4F12-BCC9-0B0FF65B85A6,P569,1892-09-02T00:00:00Z,,1897,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q4757433,Q4757433$D7957C11-7CDB-408C-A269-1DD2BE7C4D81,P569,1829-03-20T00:00:00Z,,1830,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q692098,Q692098$FB0BE1AF-8689-4221-AFF2-31186CAE6D75,P569,1891-07-21T00:00:00Z,,1889,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q518406,Q518406$4AD68130-8A49-4EFE-8023-D676CD885FAC,P569,1887-01-01T00:00:00Z,,1884,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
Q993400,Q993400$EAF37811-F0A5-4F6C-953F-9C8EA72D3D1F,P569,1923-04-03T00:00:00Z,,1924,https://media.githubusercontent.com/media/MuseumofModernArt/collection/main/Artists.csv,statement
