q_value,value1,value2
Q1517775,6a83163a-f276-4397-a5e0-fcb8b0657b6e,1947-04-09T00:00:00Z
Q1520274,e6aac329-bfee-4628-b7c3-4f1fd0f29377,2017-03-01T00:00:00Z
Q1520551,d30c0fc1-b661-4beb-a746-43ab51f476be,2019-05-11T00:00:00Z
Q1520675,af5fd719-c845-4f36-853f-72efd0bfb911,1998-11-23T00:00:00Z
Q152101,e50c2144-1e9a-4c50-aa7a-68339eeb3fe3,1999-09-20T00:00:00Z
Q1521965,4524c14e-3d43-4d73-aee5-f1be4371341c,1893-06-10T00:00:00Z
Q1522487,8d76853b-fb87-468b-9374-0abc110b6152,2006-08-18T00:00:00Z
Q1522980,c1aa8fdf-3a08-4c52-890a-e801668c9fa1,1704-11-01T00:00:00Z
Q1523127,4807ed08-4d95-4df8-9533-c50ccf63866b,1712-11-19T00:00:00Z
Q1523212,122f8ff9-a676-448c-8ad3-c109b0cb06de,2003-09-03T00:00:00Z
Q152352,39730ccb-dd05-4765-8098-399a4d898b47,2005-09-16T00:00:00Z
Q152388,b2d80fb6-a565-421a-a04c-ebb3bc0c3167,1969-08-06T00:00:00Z
Q1524688,305aa7c2-21d8-4862-b4df-fdab5a1bcfcf,1887-03-18T00:00:00Z
Q1524892,6e4bc080-caa2-46bc-8dd9-2ce45bfeeb29,2018-08-28T00:00:00Z
Q1526196,e6d267c8-1328-45b5-9d55-361889cad8e5,1969-08-31T00:00:00Z
Q1526443,20c67ab3-a738-48c8-918b-d4df4fa6e679,2008-03-08T00:00:00Z
Q1527325,763f727e-9568-40ac-95ff-ddedc67e946e,2013-07-03T00:00:00Z
Q1527376,e6137706-5f12-4a79-9334-e1e0ca8f2a63,2021-06-06T00:00:00Z
Q1527436,a420750b-2920-4925-88d5-a99e7c5280c9,1995-10-28T00:00:00Z
Q1527731,aef13a2d-61d0-45cb-99e2-0f04dffe862a,1993-02-28T00:00:00Z
Q15278029,76d34034-73fc-4605-a72f-2b39b0907fdf,2018-08-18T00:00:00Z
Q152788,a7426de8-1344-461c-8c0b-7fb819419f42,1956-04-13T00:00:00Z
Q1528620,0a15c0b3-6465-4bb6-9397-13cc49632400,1719-07-26T00:00:00Z
Q15296698,d7d5ba79-0ed4-4d13-b5a4-cf4824a1b48f,2012-10-28T00:00:00Z
Q1531249,3e313970-bf2e-4312-be2c-0afe7cd0107f,1990-04-12T00:00:00Z
Q1531681,bfd079f4-c643-4d15-b0c9-bcc0e0e167e5,2018-10-23T00:00:00Z
Q1531723,cb6afbfe-9fb4-4090-89ad-4fbbb804cb80,2018-11-26T00:00:00Z
Q153173,bf574fb0-712d-4127-943b-b9ece6b016c0,2006-07-13T00:00:00Z
Q1532752,6929208f-6390-493f-bb56-749f52a4c119,2013-12-09T00:00:00Z
Q1534338,2409c32d-ee20-4208-ac70-da564a4d9bbf,1915-04-25T00:00:00Z
Q1534569,8fcefa73-f64a-47af-8ba5-8ba2b428486f,2016-10-15T00:00:00Z
Q153611,27389a4f-e0b4-4889-91d3-0924c69307f7,1995-11-03T00:00:00Z
Q153637,f106fb52-0b54-4135-bdfd-9ccfd7e320cb,1707-05-09T00:00:00Z
Q153643,cbdcee87-59a0-4f05-929b-86a3d91b6dfa,1672-11-16T00:00:00Z
Q1536569,761b08a0-c490-4fed-af43-4f65257e0203,2015-06-17T00:00:00Z
Q1536952,4aa22ce6-3bc6-4e6f-bb8f-cddfa1dc444d,1996-12-13T00:00:00Z
Q153739,65d3745e-94c3-4382-b65a-ee0b2d7adcce,1966-06-07T00:00:00Z
Q1538782,5a4600f9-9057-4e2f-9f5a-be707b09f8f3,2023-03-02T00:00:00Z
Q1539131,f19f7242-bcf8-4e55-b5aa-6d8000f8270f,2017-10-16T00:00:00Z
Q15391860,c717d681-2c7d-4f71-96ea-29e10ce0800b,1979-11-16T00:00:00Z
Q1539281,d292ccd8-c9c2-452b-8672-10cdc09c607d,1746-01-21T00:00:00Z
Q1539294,39e60772-d5d9-46f5-bc5a-a0c1b18fb0d7,1994-05-30T00:00:00Z
Q1539374,fdab59f4-24d7-45f1-aa31-ed8fb89abe83,1993-05-03T00:00:00Z
Q1539473,51959521-e0df-492f-a26c-0d5b6b53eb71,1921-07-23T00:00:00Z
Q1539529,e7cc201a-ad77-4182-a7bd-1ad052d24df4,1989-06-25T00:00:00Z
Q153965,8406a8fa-3718-492e-b0ff-1e0b920cc6e2,1986-01-23T00:00:00Z
Q1539900,22f9ae66-5200-452c-8ce3-a800be1d1aaf,1836-10-15T00:00:00Z
Q15405910,cf2c4996-9a01-4ff8-a35a-7906fdc7c4c7,2005-09-01T00:00:00Z
Q15411291,1ab0d530-3977-4400-92cc-65e5fefd52f5,2023-01-08T00:00:00Z
Q15428001,99c8c5af-287d-4658-965b-583102f86201,1975-05-18T00:00:00Z
Q15428105,e26828d1-a6a0-49b9-bbe1-cfebdcdc8129,2016-02-01T00:00:00Z
Q15428317,993c25dc-68cf-454a-a3ad-8081b9d6c8ba,2016-08-22T00:00:00Z
Q15428763,3d58c4df-be25-40c6-8205-8c3f71fa0fbf,1591-08-26T00:00:00Z
Q15428932,dc6ac6d5-150d-45be-846c-a50348a9f9f9,1796-09-22T00:00:00Z
Q15429034,730bb257-930c-4b17-9277-7e24cff08452,1962-01-17T00:00:00Z
Q15429359,9959aeb2-ed30-400c-9615-4a8375ff5139,1892-09-12T00:00:00Z
Q15431135,0736f6d7-5949-4246-b4dd-35638dfe4674,2022-04-23T00:00:00Z
Q15431141,d8716713-4b9d-4e3c-8fd1-4bc0b697113a,1530-01-01T00:00:00Z
Q15431201,7abf3e9d-ef67-41a1-bad3-bba47e5921fa,1936-06-12T00:00:00Z
Q15431208,dc4cc68b-d715-4be9-b6dc-5f8fb9a99ff9,1949-06-26T00:00:00Z
Q15431412,6c23260a-a064-477b-a83b-fa6b06717341,1948-10-12T00:00:00Z
Q15431501,d6921bdd-5fac-4768-a9f0-fe791756701a,1963-12-28T00:00:00Z
Q15431615,4e8a34aa-e287-44b2-aefc-5c3b2076fedb,2023-08-01T00:00:00Z
Q15432682,e5d3d0c5-3810-4280-a756-75ad17784464,1837-02-14T00:00:00Z
Q15432833,c34c49d7-4b96-4b05-a22d-9d57888c7421,1990-08-28T00:00:00Z
Q15433344,db7d2861-3efa-4609-945e-0f981048fe50,1970-07-03T00:00:00Z
Q15433676,077841e0-8f80-496f-bc32-1a431cfd2e90,1655-01-01T00:00:00Z
Q154338,0cd491bb-3ced-4dbc-b0cb-178fc4d7eb11,1528-09-10T00:00:00Z
Q15434101,5c6d4c3d-c74a-4131-b7a8-546209f696e0,1980-11-01T00:00:00Z
Q15434727,3edbcd1f-a32b-4c60-929f-81b37b499309,1817-01-01T00:00:00Z
Q15434897,fbfa0da2-dfa5-4c27-b33a-1084482fbe09,1964-10-27T00:00:00Z
Q15435552,c0e9ed9f-f913-480f-9a0f-6477ec5ac468,1913-09-14T00:00:00Z
Q15435644,080d9780-945c-44cb-bec4-8c4c8ce5ec36,1584-01-01T00:00:00Z
Q15435644,080d9780-945c-44cb-bec4-8c4c8ce5ec36,1585-01-01T00:00:00Z
Q15435800,151a7871-4153-41b6-b1ce-851753816f27,1913-02-20T00:00:00Z
Q15435876,68fbd3c5-c527-4cc3-8aad-469dda966053,2003-04-27T00:00:00Z
Q15436418,9b9c0d85-661d-4a2b-874c-fb668cbf19b6,1986-07-20T00:00:00Z
Q15436623,2571ef32-fa01-46d4-9378-a264bab28289,1901-10-11T00:00:00Z
Q154367,a266834c-d800-481e-a0ab-ecf55df8dde0,1803-03-14T00:00:00Z
Q15436989,5ec4faca-66f6-453b-b745-8d922951b4f6,2000-01-01T00:00:00Z
Q15437172,ad85770b-cacc-4115-ac43-99d143df0d12,2006-01-01T00:00:00Z
Q15437529,ebdcf96e-3865-4679-a699-aee1cfd8f498,2005-09-07T00:00:00Z
Q15437575,c34f1432-8c42-40c6-ac38-da536e98366a,1971-04-15T00:00:00Z
Q15437726,27d2ec75-8713-456f-9a14-7d4cd65c377c,2013-08-12T00:00:00Z
Q15437864,2c7a6936-4bb4-4335-93a7-d4a2b9774f2a,2003-10-04T00:00:00Z
Q15438875,1b3fe3c6-43be-4d0d-946d-6d3f4f404ac9,1806-01-26T00:00:00Z
Q15439248,6a0d110e-a611-470b-a547-0a3c4a3dbbab,1989-07-09T00:00:00Z
Q15439995,52d6398d-edd5-4c49-a1e7-47ce270fa06f,1981-01-01T00:00:00Z
Q15439995,52d6398d-edd5-4c49-a1e7-47ce270fa06f,1981-10-13T00:00:00Z
Q15440166,454f49a1-edfa-4697-8544-6582a397d1a9,1945-01-01T00:00:00Z
Q15440216,ce154f99-1cfd-4272-beef-771b59b788f5,1984-01-01T00:00:00Z
Q15440703,65d44942-aa3d-46da-9c12-7ac2cba20932,1936-07-24T00:00:00Z
Q15441051,8e378fd4-8af7-468c-b074-809c8fd0dea6,2014-02-06T00:00:00Z
Q15441102,a9499173-8c3c-4a7b-950c-08ea8b7b1a7a,1950-01-01T00:00:00Z
Q15441316,9dc29635-222d-4380-b724-7bc39f1f3af8,1994-06-01T00:00:00Z
Q15441355,de82ea08-6c22-482c-a9fa-7c5ddcdaa97a,1991-02-19T00:00:00Z
Q15443215,aa005442-1cf4-41ed-be3c-8aed71f95b3d,1897-01-01T00:00:00Z
Q15444147,16bf0303-159e-4656-bc4e-825cb6e72691,1960-01-01T00:00:00Z
Q15444280,736e437c-32a5-4916-ba24-f00c02ce6270,1990-03-07T00:00:00Z
Q15444771,56ecc770-f227-413b-92d6-4a76aefb3f99,1976-12-23T00:00:00Z
Q1544506,aa108df4-f35c-458e-8369-45929ab7a188,1989-12-24T00:00:00Z
Q15445297,199cb2a2-d3c4-4b09-952a-abb048edbcde,1983-04-17T00:00:00Z
Q15446395,d7a83b92-f81d-410e-ac3e-09bc1f1bc142,2013-05-05T00:00:00Z
Q15446408,9f6d1124-0cfe-4026-8097-7b8385d1c208,1834-11-20T00:00:00Z
Q15446630,bc7d79a3-14ce-49e7-9991-e7257908df0f,2008-05-28T00:00:00Z
Q15447020,97fb8b04-8939-4ab2-8be3-7cd014660b2b,1610-01-01T00:00:00Z
Q15447043,5f750ed3-a90d-4cb0-8cbc-0e205fac5af1,1975-03-21T00:00:00Z
Q15447087,16f7718e-0896-4863-8366-edf4a72461ad,1789-01-24T00:00:00Z
Q15447212,85237885-ec62-4180-880d-bc98d2598ef7,1992-08-02T00:00:00Z
Q15448655,e35c45d0-0626-4b6d-a5f8-3b511491db4d,2015-02-12T00:00:00Z
Q15448806,1ef867f2-9760-4548-895d-25f1e519d7ac,1991-01-01T00:00:00Z
Q15450084,275a6d7c-0e8a-42fe-818a-f0670eacfbef,1980-02-02T00:00:00Z
Q1545034,f7f12651-d024-4c6c-ab46-00116db6503c,2020-08-19T00:00:00Z
Q15450704,9cae07aa-3001-400e-bc18-0a10329266c5,1928-08-19T00:00:00Z
Q15452509,41d361bf-f76d-4b88-b9e6-d890b9dae5fb,1998-06-25T00:00:00Z
Q15452657,61c182f3-1ad9-4afa-a187-6aedb61d7b0b,2019-08-24T00:00:00Z
Q15452890,b78e0522-4b40-4029-97ea-04dee94852b6,1905-03-10T00:00:00Z
Q15453122,842930d0-e4a5-4ad9-b735-60c7b7e81bfa,2007-08-12T00:00:00Z
Q15453378,05151c39-c510-4784-a930-afb3b8c176ed,1989-01-01T00:00:00Z
Q15453629,9e6d2e77-de8c-431b-80c7-796845b7417d,2013-02-14T00:00:00Z
Q15453826,485d71fd-41d4-4ea4-98ac-a5a756a675dd,2014-02-21T00:00:00Z
Q15454088,33b28241-bfe4-4c4c-8dfe-a1b162ab900d,2013-04-15T00:00:00Z
Q15454088,7975e9c5-eb50-45a0-8372-793b8d43304e,2013-04-15T00:00:00Z
Q15454330,63711e64-c15f-4f68-a716-39589d955396,1889-12-28T00:00:00Z
Q15455520,03a499ca-5a45-4f62-9adf-ef6013254118,1983-01-13T00:00:00Z
Q154556,fd09d776-ddfd-4558-afe7-814420d704ed,2007-12-05T00:00:00Z
Q15456208,707f5df6-9d30-4d48-b1d5-a89c2a284cc3,1979-08-11T00:00:00Z
Q15456377,a0e437ec-4cc2-4b7d-903e-743f1c5810e2,2013-01-07T00:00:00Z
Q15456393,7fe74a16-2396-452b-a2aa-0bc54a5849bf,2008-03-14T00:00:00Z
Q15457362,828d2a0f-af08-4900-9935-de56ec0b81a8,1696-06-05T00:00:00Z
Q1546003,474d10e8-bf87-42fb-b9ad-887c776faa0c,1970-03-20T00:00:00Z
Q1546077,d07649d4-d637-40ba-9443-257469098e11,1996-11-16T00:00:00Z
Q154770,9b490b96-ad82-4d7b-9055-f0a196ad64cc,1951-07-13T00:00:00Z
Q155136,d47261e7-cb6d-4bb3-8e31-4a21824a31fa,1973-07-06T00:00:00Z
Q15518242,bdedd8f2-73ca-48a3-8694-9dfd2cb1b3e4,2014-01-02T00:00:00Z
Q1553194,710400c9-4529-4a44-ad9e-9cabad676efd,1981-03-26T00:00:00Z
Q1553491,56fe1d4b-b438-4054-b2e6-26545b48fa2b,1992-12-23T00:00:00Z
Q1553606,a9acb9a9-9b8f-4859-bd2a-d8ded333c7e5,2017-09-11T00:00:00Z
Q1553631,98069fb8-e23e-4053-88b0-d21eb6660c0f,2018-09-26T00:00:00Z
Q1553803,642acc54-892f-4238-963f-7e83b9a09a78,2017-02-19T00:00:00Z
Q1554697,cb5fe9b4-473d-4374-b897-4d331c131300,2022-09-04T00:00:00Z
Q155538,ef3da73b-4e29-4027-9731-362d68e42ce3,2009-06-30T00:00:00Z
Q155547,a6c6e2c7-9ccd-4778-9bcc-53e3473f3c4f,1803-12-18T00:00:00Z
Q1555699,2cfa5e1a-ec0f-44b3-93c2-f7a61d97ec65,1963-07-04T00:00:00Z
Q1555705,d86eb63d-ac1b-4dff-bb84-0fb7d9479c3a,1996-02-09T00:00:00Z
Q155575,44ae88d3-d72d-4e5d-a0bc-669f6a0ce17c,1491-02-11T00:00:00Z
Q1555784,e860521f-8608-4efe-8665-13c99ff75022,1899-10-05T00:00:00Z
Q1555792,86b64ccc-6c71-4015-90eb-edaae388f2c5,1994-02-20T00:00:00Z
Q1555990,64954079-3c05-4f56-95bd-abf208b11a5f,1893-08-05T00:00:00Z
Q1556157,aaad99d1-0254-47af-8d76-d1c13e923e91,1967-05-23T00:00:00Z
Q1556161,90164d66-ebb9-4bcb-8428-776ddd0c8a1e,1987-01-21T00:00:00Z
Q1556256,c33eada6-35f4-49f6-a8b8-571c657f447a,1884-08-15T00:00:00Z
Q1556274,88e62f31-7c09-403a-adb1-9714673983f9,1890-07-30T00:00:00Z
Q1556393,4fdd9375-b548-43cc-ac65-01523f7ccb38,1919-08-25T00:00:00Z
Q1556861,3c95a68a-0990-4a18-8656-c22494293b7b,2008-04-21T00:00:00Z
Q155712,06538137-47eb-4dd6-bb78-5c8afa1a1885,2019-02-28T00:00:00Z
Q1558795,fc95a8cb-8d60-43f8-ad34-6c4fc7619ee1,2008-07-02T00:00:00Z
Q1559916,263786f2-7be5-4676-97a8-2031fef91fbb,1991-01-01T00:00:00Z
Q1559991,a7946ed4-ee76-4586-bd69-6ee85049c2b6,1899-01-01T00:00:00Z
Q1559991,a7946ed4-ee76-4586-bd69-6ee85049c2b6,1899-03-02T00:00:00Z
Q1560288,6c8c5698-fa82-4cf1-a82e-b2681b5189e5,2011-03-12T00:00:00Z
Q1560340,ab57c12a-0919-45e6-af59-d14564ad3ae9,1997-07-20T00:00:00Z
Q1560344,596068a1-4d59-4b81-becd-9e9c34906492,1993-12-14T00:00:00Z
Q1560431,eeddcb66-c5d7-494c-8ac0-e983a4f427a5,2015-10-04T00:00:00Z
Q1560546,aefe4584-cab7-4e65-a77a-046d7bc551a6,1979-10-13T00:00:00Z
Q1560573,e6b9606e-5609-42c1-94c4-b3d78a07bcfa,2018-05-03T00:00:00Z
Q1560649,21074eb7-3849-4d0e-bd4d-5447ff175c45,2016-04-22T00:00:00Z
Q1560649,49ac866f-cf75-4c15-ac00-385465e645b5,2016-04-22T00:00:00Z
Q1560657,26361d2f-1d4d-4ff8-9c8b-21a1a9fbb83f,1989-09-22T00:00:00Z
Q1560706,374a8341-c120-4e45-94f0-83d31649ab86,1977-09-18T00:00:00Z
Q1560774,fa092601-ca26-4b80-9253-ae74e879187c,2022-01-11T00:00:00Z
Q1560806,8b7a3197-7559-4431-99d8-d5cef4f4b265,2010-09-02T00:00:00Z
Q1560853,57017a85-ba18-4ca8-887f-fdbf3aa62edf,1972-10-17T00:00:00Z
Q1560879,3a5bfd9a-1cc9-44f2-bd69-727e283fe493,2003-10-09T00:00:00Z
Q1560898,7e342998-3d1a-464a-8604-29c9d3d1c62c,2021-07-10T00:00:00Z
Q1561120,9f026d1f-17df-484f-9462-56b842780bd9,2023-01-25T00:00:00Z
Q1561128,107efc58-135b-44c8-95c2-a0997c37c432,2011-01-26T00:00:00Z
Q1561200,9175eb0b-1293-4750-964a-87df991e5ea5,2023-05-09T00:00:00Z
Q1561216,5d832ff9-0506-4622-a92b-5090e36ff53c,2013-10-17T00:00:00Z
Q1561407,59b83902-37e0-41c5-b65a-12eb727721bf,1988-09-03T00:00:00Z
Q1561505,27d575d6-bf61-405a-a292-615f844a3358,1988-02-27T00:00:00Z
Q1561528,3b77fcd0-4193-4033-842d-3b5835a02f1c,1931-01-11T00:00:00Z
Q1561549,884f4e54-cbc2-4645-994a-96dcf370cdae,2020-07-22T00:00:00Z
Q1561586,6e96f8e8-1e8d-4db6-bf67-ff72513b955c,2012-12-08T00:00:00Z
Q1561641,dab355da-4f5f-47eb-b8c8-196fb0a998cc,1975-03-01T00:00:00Z
Q1561835,d7b671ec-6cad-40ca-b76a-f034015ccff9,1991-01-04T00:00:00Z
Q1561893,54cc64ae-0bce-4f96-ba2b-241383f0dc7b,1989-10-13T00:00:00Z
Q1561915,e17a8dcc-971f-480a-a054-b53aa44584af,2001-02-25T00:00:00Z
Q15627483,16dc3866-1cc1-4e7c-b514-a5941f002c86,2013-12-30T00:00:00Z
Q15630886,dfb74950-e84d-4732-95a4-e6a2be5e585a,2014-01-12T00:00:00Z
Q1563434,f09729fd-7822-435a-9428-1dc50904bb54,2010-04-29T00:00:00Z
Q1563651,1ec90ca4-f973-4363-9fd2-0211edc1412b,1998-12-25T00:00:00Z
Q1563928,4b0e5c84-8343-4acb-aa4e-8f222c5704e7,2011-03-03T00:00:00Z
Q1564004,6f73a179-0fe6-4cd9-8b70-935365e68b9c,1967-09-23T00:00:00Z
Q1564004,6f73a179-0fe6-4cd9-8b70-935365e68b9c,1967-09-24T00:00:00Z
Q1564059,a08c91b3-189a-4964-ad8c-2df1a7c93b6d,2009-10-02T00:00:00Z
Q156426,20a846d1-a52a-4044-a5d9-1cfa076e55af,1941-03-15T00:00:00Z
Q1564986,918e5500-2291-4908-b041-9d5f45a8a983,2017-12-23T00:00:00Z
Q156910,afa18c9c-85f7-4ecf-a262-c7ce17556212,1962-02-17T00:00:00Z
Q15694766,66d6ff24-3f7f-488d-9cd7-8212dd561ad3,2002-01-01T00:00:00Z
Q1569637,7bb10f66-9e27-41b0-a328-82ac0c9ab7ec,1969-01-01T00:00:00Z
Q1569738,6897afaa-d9df-4eb7-ac7c-8276f0357ff8,2015-08-02T00:00:00Z
Q1569917,7ea107da-a66a-479f-a5ad-b9e6c331b8b2,1963-10-04T00:00:00Z
Q1569999,a559c95b-260d-41e6-9397-cebc2ceb33db,1982-02-01T00:00:00Z
Q1570418,9ab7792c-f435-4c81-a4d2-d26cf1be5dfd,2006-03-07T00:00:00Z
Q1571610,4e02c13f-a698-4a80-a91d-2e6bdfb6f4b0,2005-06-24T00:00:00Z
Q1571610,4e02c13f-a698-4a80-a91d-2e6bdfb6f4b0,2006-06-24T00:00:00Z
Q1571725,55f1107f-fd99-445d-872b-e42cafe88df2,2022-10-06T00:00:00Z
Q1572377,a6f9d08d-92f2-4a41-9b68-e5b78be9000f,2003-03-19T00:00:00Z
Q1572466,28d4c37d-0a1f-40b5-8302-bd93b6fb4842,1972-11-21T00:00:00Z
Q1572714,185db1e3-1349-4563-86c8-21e1c37aa210,2016-10-25T00:00:00Z
Q1572714,c66e9ce0-9815-41f8-b239-79a1eca3138f,2016-10-25T00:00:00Z
Q1572861,2f1b3a3a-d2a9-4e5c-a036-19ebfd186352,1993-06-15T00:00:00Z
Q1573414,f623ecda-88e4-439b-a8be-f396015040e4,2022-05-15T00:00:00Z
Q1575552,2f44a5f4-7738-48c0-a460-b70f60d59913,2007-01-01T00:00:00Z
Q1575716,2c1f1742-634f-4235-8ef1-a603defdf8e1,2014-03-11T00:00:00Z
Q1575809,286b612d-c206-4b9d-8a8e-e6226c5a3b2e,1999-12-10T00:00:00Z
Q1575847,d7d9078b-37be-4091-ab96-77cba932376a,2023-04-07T00:00:00Z
Q1575954,f5c6498e-fbba-486b-8f2e-d21ecc535ccf,2016-03-17T00:00:00Z
Q1576013,884fd02b-1a19-4534-af89-38d0fc92390c,2014-08-15T00:00:00Z
Q1576029,7e404fa3-66da-4b3d-9285-583c89b8b18f,1955-11-01T00:00:00Z
Q1576035,c7566c3c-6a47-43d1-95c6-55cb9edea379,1993-07-14T00:00:00Z
Q1576360,316ad063-f14a-48a0-987e-6552861044b7,2021-02-17T00:00:00Z
Q1576374,ecd70264-e797-4923-9d1d-80426c21cc23,2018-05-28T00:00:00Z
Q1576533,b78e9697-bef5-450e-8ad8-247110517acc,1988-12-01T00:00:00Z
Q1576732,37b05794-126f-4f33-9def-0ba48decc7a1,1989-07-13T00:00:00Z
Q1576732,37b05794-126f-4f33-9def-0ba48decc7a1,1989-07-23T00:00:00Z
Q1576768,e0d11e1f-d6b2-495a-b5c0-6be8946cb607,2014-12-27T00:00:00Z
Q1576932,881a2289-de9e-493c-9068-9083e4ca2726,1988-01-01T00:00:00Z
Q1576949,b0fac803-f46b-4d50-8a86-1d31a33bebbf,2011-07-11T00:00:00Z
Q1576995,9c954efe-9bd4-487c-8e7e-407ff091a253,2014-07-21T00:00:00Z
Q1577016,dd1a89a1-23d0-4658-a559-79a031ee8332,2016-07-30T00:00:00Z
Q1577088,613d9198-1f42-450c-9ff2-b026c95249ab,2001-01-01T00:00:00Z
Q1577477,3a98a166-8390-439e-a4a3-ce2fa102320d,2008-11-26T00:00:00Z
Q1577637,8fe8426e-3110-4e2b-b9b1-75b7689f2d0c,2006-05-07T00:00:00Z
Q1577761,5722ebc0-5733-4321-abce-1244d3123808,1889-12-01T00:00:00Z
Q1577938,02f287f6-3af3-49c6-b2fe-7a33fd2092ad,2017-11-07T00:00:00Z
Q1577954,f40bf230-b375-416e-9de7-2f4517942463,1984-07-07T00:00:00Z
Q1578075,50dbc6c3-5623-45ce-b2ef-ebf319945d52,2006-11-10T00:00:00Z
Q1578107,4f511162-fb72-4a0d-adff-fcfb7e7281d4,1995-03-16T00:00:00Z
Q1578469,b4a48a03-e2c2-4e4e-a486-cab80d19aa5d,2009-05-11T00:00:00Z
Q1578585,dee1a55a-b9b3-4392-8f22-eeda548cba1d,1986-12-21T00:00:00Z
Q1578674,6f3cf23f-0512-46e2-a6a9-6f850f2e87db,1984-10-07T00:00:00Z
Q1578830,3d6cee75-7677-4d35-9e02-c53c4bdb3f15,1929-10-11T00:00:00Z
Q15789107,f3efe7c4-d74a-41f3-83e7-cd55fd4e0112,2014-01-03T00:00:00Z
Q1578970,188b899e-f43d-402d-9b27-3e1dbf1aa7ea,1981-04-12T00:00:00Z
Q157898,53c0e27d-3015-443c-b533-a7fc34bad3f0,1801-11-09T00:00:00Z
Q1579001,5a446d82-4a5e-4984-9508-c36ec438b652,1945-01-05T00:00:00Z
Q15791101,726fe56b-a105-407f-8bd5-be3e23752539,1879-02-06T00:00:00Z
Q157921,a46387cc-ae5b-4232-9522-045d561c3b89,2015-12-19T00:00:00Z
Q1579348,ecdf0030-79be-4c67-b6a6-3b1503d83ed2,1970-05-15T00:00:00Z
Q15793962,6c509f81-4fc8-4956-a4d0-c09e78e4c19b,2009-05-25T00:00:00Z
Q1579399,e56da687-400c-4141-a997-dff25ac6f106,1948-03-14T00:00:00Z
Q1579530,f9a2f91b-7261-4682-ad39-efc30492b342,1993-09-17T00:00:00Z
Q1579547,defcbd5b-9c6c-49cd-8cf1-f4b155c0415f,2019-10-23T00:00:00Z
Q1579600,46414faa-18c5-4f79-b27a-45cc6060f508,1973-11-23T00:00:00Z
Q1579622,28298cf6-2f8a-475e-9c05-bc9d6b92bc48,1975-04-15T00:00:00Z
Q1579704,bf9d854b-4124-4fee-9b2b-7cc73e2a6fec,2013-07-12T00:00:00Z
Q1579707,4afe00d9-782a-4649-a897-b7e5abb4aad3,2004-10-14T00:00:00Z
Q1579735,d4efeb65-ea38-4c87-94b9-3d3e9a631129,1995-03-22T00:00:00Z
Q1579757,e948a193-a2d9-4a9d-bfcf-ba332c1befee,1999-03-09T00:00:00Z
Q1579784,409542e6-4490-481b-bd60-835bff94bedc,2018-06-07T00:00:00Z
Q1579823,974b36b8-11db-4030-861f-e200334ab92d,1995-09-20T00:00:00Z
Q1579869,d4bba02f-4cb3-4698-ac61-6ee21a8e288c,1967-11-28T00:00:00Z
Q1579907,efa9bf8f-5a04-4097-aea9-640a3c5dde5a,1966-10-11T00:00:00Z
Q1579916,5e3cc5c8-2280-440d-801d-633b0b2329ca,2001-11-24T00:00:00Z
Q1580047,4409a030-18d0-49ce-a5aa-88ecb802d309,2002-11-22T00:00:00Z
Q1580047,4409a030-18d0-49ce-a5aa-88ecb802d309,2002-11-30T00:00:00Z
Q1580124,0a2b421e-4304-4082-8b58-fc997bc16a7d,2003-03-05T00:00:00Z
Q1580158,efc18bc9-7dbd-4897-bbd9-82df6a12c006,1989-12-18T00:00:00Z
Q1580203,bacaf609-3395-4fae-b6fc-9d9d42544cfe,1931-05-18T00:00:00Z
Q1580334,b9bf13d8-b191-45aa-81e2-ccb6a9654ff1,1988-06-11T00:00:00Z
Q15804323,59fe6a3b-d203-47bc-b5f1-e7daa3d595f2,2018-02-15T00:00:00Z
Q158056,40d95b34-b523-48ff-bd61-fcf586ae3f58,2006-01-29T00:00:00Z
Q15806233,e8ebc0bf-6c4d-45be-b2a2-a4b1ee17f703,2000-04-14T00:00:00Z
Q1580630,81c0df85-74a7-4a94-9d95-e60e2984ec94,2009-08-08T00:00:00Z
Q1580817,f4aa0ed5-2b65-4b9e-8ddf-cf3bc6c406d8,1996-05-19T00:00:00Z
Q15809531,516e77a1-c506-44c8-a703-24969ce9b373,2005-07-02T00:00:00Z
Q15810286,0086c0c2-6769-48d6-a8af-0de482189877,1992-05-27T00:00:00Z
Q1581233,b9ddd99d-f152-4a23-ad25-7f954c1225bb,1953-06-03T00:00:00Z
Q15812579,0db19ae1-fa77-4b83-b915-fed8fab9dba4,2014-02-22T00:00:00Z
Q15812579,def12dbf-3352-46ad-9010-9fd2fd94d774,2014-02-22T00:00:00Z
Q1581351,f53d37dd-6368-45b9-b40d-7a9c3089fea0,2015-01-15T00:00:00Z
Q1581389,eb1f7cf9-f3fe-414d-b0ac-b7906e7c3751,1994-05-24T00:00:00Z
Q1581416,7c342c3f-298c-4aeb-aca3-f3c12067cb1b,2023-03-08T00:00:00Z
Q15814724,59ac7a3e-e956-4583-9d51-27bd98e8c686,1987-01-01T00:00:00Z
Q15814956,5ab63baf-49e7-4824-a997-c21c88a67eb1,2007-03-18T00:00:00Z
Q15815335,b4ca0e5a-d650-445b-ab92-603bc046afc5,1901-01-01T00:00:00Z
Q1581579,74fe52bd-2c4a-4e25-99d8-ec64b1178c04,1996-10-28T00:00:00Z
Q1581592,3fb624c2-a0f7-47d3-b048-2e33708b45cc,2009-04-22T00:00:00Z
